loop20.log - test_y,loop15.log - test_y,loop10.log - test_y,loop5.log - test_y,
0.13599999249,0.146250009537,0.157000005245,0.18624997139,
0.136999994516,0.147000014782,0.156750008464,0.186249986291,
0.138500005007,0.147250026464,0.156500026584,0.18624997139,
0.137250006199,0.146750018001,0.155750021338,0.185499981046,
0.13750000298,0.146750018001,0.155750021338,0.185499995947,
0.137750014663,0.146250009537,0.155750021338,0.184999987483,
0.136500015855,0.14525000751,0.155000030994,0.184000000358,
0.134000003338,0.144999995828,0.155000016093,0.184000000358,
0.134499996901,0.14525000751,0.155500009656,0.183750003576,
0.133500009775,0.145500004292,0.155750021338,0.184249997139,
0.133000031114,0.145500004292,0.156000003219,0.184000000358,
0.134000018239,0.146250009537,0.155499994755,0.183749988675,
0.132500007749,0.145500004292,0.155500009656,0.183000013232,
0.134000003338,0.144999995828,0.155500009656,0.183000013232,
0.133250012994,0.145249992609,0.155249997973,0.182249993086,
0.133000031114,0.144250005484,0.155499994755,0.182249993086,
0.132250010967,0.144499987364,0.155749991536,0.182499989867,
0.133250012994,0.14374999702,0.155000001192,0.182499989867,
0.132500007749,0.142500013113,0.155000001192,0.181499987841,
0.133249998093,0.143000006676,0.155000001192,0.182249993086,
0.133250012994,0.142500013113,0.154250010848,0.181999981403,
0.134000003338,0.142250016332,0.153999999166,0.181999981403,
0.133750006557,0.141500011086,0.153999999166,0.181999981403,
0.134500011802,0.142499998212,0.154249995947,0.181499987841,
0.134750023484,0.142250001431,0.154499992728,0.181499987841,
0.133750006557,0.142000004649,0.154249995947,0.181249991059,
0.133499994874,0.142250001431,0.154499992728,0.181249991059,
0.133499994874,0.142500013113,0.154750004411,0.180999994278,
0.133249998093,0.142500013113,0.154750004411,0.180999994278,
0.133500009775,0.142500013113,0.154750004411,0.181499987841,
0.133500009775,0.142750024796,0.154499992728,0.181749984622,
0.134749993682,0.142500028014,0.154249995947,0.181499987841,
0.133999988437,0.14200001955,0.154499992728,0.181499987841,
0.132500007749,0.14200001955,0.153999999166,0.181249991059,
0.133000001311,0.14200001955,0.153750002384,0.181249991059,
0.133249998093,0.141750022769,0.153750002384,0.181000009179,
0.13250002265,0.141750022769,0.153750002384,0.181000009179,
0.13275000453,0.14200001955,0.153999999166,0.181000009179,
0.133250012994,0.141750007868,0.154249995947,0.181000009179,
0.13275000453,0.142500013113,0.15474998951,0.181249991059,
0.132500007749,0.142500013113,0.15474998951,0.181000009179,
0.132500007749,0.142500013113,0.154499992728,0.181000009179,
0.132500007749,0.142500013113,0.154249995947,0.180749997497,
0.133000001311,0.142750009894,0.153750002384,0.180500000715,
0.133000001311,0.142500013113,0.152999997139,0.180500000715,
0.133500009775,0.142250016332,0.152499988675,0.180250003934,
0.133249998093,0.142500013113,0.152499988675,0.179499998689,
0.133250012994,0.143000006676,0.152499988675,0.179499998689,
0.133250012994,0.143000006676,0.152499988675,0.179499998689,
0.133250012994,0.143250003457,0.15324999392,0.179499998689,
0.133000016212,0.143250003457,0.15324999392,0.179249987006,
0.13275000453,0.143250003457,0.15324999392,0.179249987006,
0.13275000453,0.143250003457,0.15324999392,0.179249987006,
0.13275000453,0.143250003457,0.15324999392,0.178749993443,
0.132750019431,0.143250003457,0.15324999392,0.178499996662,
0.132249996066,0.143000006676,0.15324999392,0.178499996662,
0.132249996066,0.143000006676,0.152999997139,0.178499996662,
0.132249996066,0.142750009894,0.152999997139,0.17824998498,
0.132249996066,0.142000004649,0.15324999392,0.17824998498,
0.132750019431,0.141750007868,0.15324999392,0.178499981761,
0.132500007749,0.141750007868,0.153499990702,0.178749978542,
0.133000001311,0.141500011086,0.153499990702,0.178749978542,
0.133250012994,0.141750007868,0.154249995947,0.178749978542,
0.133250012994,0.142000004649,0.154249995947,0.178749978542,
0.133000001311,0.142000004649,0.153999984264,0.178499981761,
0.132500007749,0.142250001431,0.154499992728,0.178499981761,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
